date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-09-15,TUR,14704,3582,940,10182,11626,246,14458,235,209,191,0.4707,146,0,23,212,0,37,152,5,15,0.1381,0.0434,0.8099,0.1542,0.5217,0.6471,0.5157,,294620.0,1742.0,7186.0,67.0,8742535.0,110412.0,,,
2020-09-16,TUR,15048,3945,1039,10064,11787,328,14720,166,69,265,0.2936,208,0,14,152,0,12,37,11,9,0.0936,0.1275,0.4105,0.0865,0.3352,0.8182,0.3041,,296391.0,1771.0,7249.0,63.0,8855180.0,112645.0,,,
2020-09-17,TUR,17537,3781,998,12758,14534,314,17223,202,76,203,0.2734,165,0,22,180,0,37,28,8,3,0.1231,0.0269,0.1519,0.3181,0.3318,0.5833,0.3166,,298039.0,1648.0,7315.0,66.0,8965165.0,109985.0,,,
2020-09-18,TUR,15489,3727,1046,10716,12470,297,15192,244,69,240,0.2204,172,0,14,230,0,4,53,9,3,0.0741,0.0166,0.223,0.2227,0.234,0.625,0.2055,,299810.0,1771.0,7377.0,62.0,9076278.0,111113.0,,,
2020-09-19,TUR,15474,3223,895,11356,13007,214,15260,123,53,187,0.3011,130,0,6,117,0,3,44,5,1,0.0377,0.0049,0.3426,0.1316,0.3429,0.4444,0.3359,,301348.0,1538.0,7445.0,68.0,9173694.0,97416.0,,,
2020-09-20,TUR,16879,3105,982,12792,14091,178,16701,142,114,172,0.4453,122,0,11,131,0,37,69,8,0,0.2497,0.0826,0.0225,0.3549,0.4785,0.1667,0.4877,,302867.0,1519.0,7506.0,61.0,9269015.0,95321.0,,,
2020-09-21,TUR,15711,3802,990,10919,11296,252,15459,185,65,294,0.26,138,0,13,172,0,12,47,4,2,0.2602,0.3278,0.9897,0.1689,0.3313,0.875,0.3038,,304610.0,1743.0,7574.0,68.0,9381957.0,112942.0,,,
2020-09-22,TUR,13328,3455,852,9021,9316,261,13067,184,46,186,0.2,125,0,14,170,1,5,32,6,2,0.0706,0.1587,0.0689,0.0388,0.2216,0.5882,0.18,,306302.0,1692.0,7639.0,65.0,9496268.0,114311.0,,,
2020-09-23,TUR,12171,3052,726,8393,8425,248,11923,161,35,251,0.1786,184,0,13,148,0,3,22,8,2,0.1337,0.0921,0.0966,0.1661,0.1799,0.2222,0.1769,,308069.0,1767.0,7711.0,72.0,9608370.0,112102.0,,,
2020-09-24,TUR,14744,3667,922,10155,10218,246,14498,141,53,291,0.2732,238,0,12,129,1,6,31,11,4,0.4885,0.5644,0.2373,0.2956,0.3426,0.5833,0.3125,,309790.0,1721.0,7785.0,74.0,9721687.0,113317.0,,,
2020-09-25,TUR,12529,3115,894,8520,9467,272,12257,158,59,244,0.2719,183,0,19,139,0,6,44,8,1,0.1079,0.1587,0.0067,0.1625,0.3179,0.5455,0.3,,311455.0,1665.0,7858.0,73.0,9834572.0,112885.0,,,
2020-09-26,TUR,11376,2857,745,7774,8968,173,11203,177,47,151,0.2098,113,0,7,170,0,0,22,12,13,0.1477,0.0455,0.0553,0.3009,0.2139,0.25,0.2112,,312966.0,1511.0,7929.0,71.0,9936581.0,102009.0,,,
2020-09-27,TUR,9014,2003,665,6346,6634,144,8870,152,25,191,0.1412,105,0,5,147,0,2,12,9,2,0.0526,0.0067,0.9764,0.1054,0.1679,0.75,0.1318,,314433.0,1467.0,7997.0,68.0,10037700.0,101119.0,,,
2020-09-28,TUR,10189,2676,620,6893,7088,228,9961,247,45,273,0.1541,235,0,17,230,0,2,32,6,5,0.2381,0.4044,0.2075,0.1331,0.16,0.5833,0.133,,315845.0,1412.0,8062.0,65.0,10153223.0,115523.0,,,
2020-09-29,TUR,12113,2843,790,8480,9039,251,11862,275,47,196,0.146,144,0,21,254,0,0,37,7,3,0.147,0.1583,0.1567,0.1376,0.1446,0.6364,0.1212,,317272.0,1427.0,8130.0,68.0,10268163.0,114940.0,,,
2020-09-30,TUR,13322,3515,1032,8775,10525,289,13033,629,56,174,0.0818,139,0,17,612,0,3,43,3,7,0.0344,0.0145,0.6759,0.0401,0.0845,0.5,0.0685,,318663.0,1391.0,8195.0,65.0,10380261.0,112098.0,,,
2020-10-01,TUR,19626,4399,1066,14161,16049,294,19332,927,39,171,0.0404,128,0,13,914,1,5,24,7,2,0.0153,0.0433,0.0516,0.006,0.0329,0.3333,0.0256,,320070.0,1407.0,8262.0,67.0,10493807.0,113546.0,,,
2020-10-02,TUR,10319,2783,541,6995,5537,151,10168,337,72,239,0.176,216,0,10,327,0,2,53,10,7,0.0327,0.018,0.2062,0.0418,0.2082,0.7143,0.1804,,321512.0,1442.0,8325.0,63.0,10608664.0,114857.0,,,
2020-10-03,TUR,9559,1859,516,7184,6287,152,9407,149,71,522,0.3227,487,0,5,144,0,2,46,14,9,0.5015,0.5674,0.0351,0.4513,0.3054,0.4545,0.2949,,323014.0,1502.0,8384.0,59.0,10711883.0,103219.0,,,
2020-10-04,TUR,10606,1968,531,8107,7469,183,10423,211,77,243,0.2674,214,0,7,204,1,5,36,27,8,0.1293,0.0624,0.0284,0.1786,0.2715,0.3529,0.2647,,324443.0,1429.0,8441.0,57.0,10816285.0,104402.0,,,
2020-10-05,TUR,8927,2062,580,6285,5615,199,8728,151,70,144,0.3167,119,0,6,145,2,1,53,14,0,0.2266,0.2124,0.2418,0.2354,0.3506,0.7778,0.3241,,326046.0,1603.0,8498.0,57.0,10931917.0,115632.0,,,
2020-10-06,TUR,7824,1807,481,5536,4435,164,7660,178,57,145,0.2426,133,0,27,151,0,3,42,8,4,0.1895,0.1868,0.0974,0.2509,0.2743,0.6875,0.2327,,327557.0,1511.0,8553.0,55.0,11044338.0,112421.0,,,
2020-10-07,TUR,11519,3027,598,7894,8091,235,11284,167,74,203,0.3071,157,0,14,153,0,2,57,13,2,0.253,0.2135,0.6972,0.3316,0.3425,0.8333,0.3077,,329138.0,1581.0,8609.0,56.0,11160946.0,116608.0,,,
2020-10-08,TUR,11844,2614,608,8622,8806,262,11582,188,49,182,0.2068,127,0,10,178,0,5,26,9,9,0.2347,0.5154,0.0302,0.1609,0.1957,0.5556,0.1771,,330753.0,1615.0,8667.0,58.0,11278047.0,117101.0,,,
2020-10-09,TUR,9517,2345,615,6557,6673,233,9284,175,55,200,0.2391,148,0,22,153,1,1,35,12,6,0.2311,0.031,0.2751,0.3656,0.2832,0.5714,0.2579,,332382.0,1629.0,8722.0,55.0,11393342.0,115295.0,,,
2020-10-10,TUR,7584,1738,509,5337,4843,130,7454,144,45,141,0.2381,108,0,7,137,0,3,31,7,4,0.0422,0.0072,0.8306,0.0808,0.2754,0.6667,0.2667,,334031.0,1649.0,8778.0,56.0,11506444.0,113102.0,,,
2020-10-11,TUR,7764,1973,527,5264,5046,130,7634,356,61,143,0.1463,114,0,5,351,0,2,40,10,9,0.3251,0.579,0.1562,0.0264,0.1412,0.5,0.1211,,335533.0,1502.0,8837.0,59.0,11615745.0,109301.0,,,
2020-10-12,TUR,13168,3160,669,9339,10212,221,12947,241,63,201,0.2072,146,0,20,221,0,0,48,8,7,0.1878,0.0584,0.517,0.3269,0.2232,0.6,0.2063,,337147.0,1614.0,8895.0,58.0,11731350.0,115605.0,,,
2020-10-13,TUR,11410,2879,626,7905,7542,245,11165,203,103,179,0.3366,157,0,12,191,0,37,51,9,6,0.2262,0.0651,0.0923,0.4218,0.3745,0.6,0.3596,,338779.0,1632.0,8957.0,62.0,11846342.0,114992.0,,,
2020-10-14,TUR,10095,2697,636,6762,6697,263,9832,191,87,146,0.3129,121,0,18,173,0,32,43,7,5,0.1848,0.2132,0.8038,0.1511,0.3858,0.8,0.3516,,340450.0,1671.0,9014.0,57.0,11961670.0,115328.0,,,
2020-10-15,TUR,10079,2755,668,6656,6494,258,9821,219,64,179,0.2261,153,0,7,212,0,10,42,7,5,0.1106,0.0581,0.3564,0.2158,0.2356,0.6471,0.199,,342143.0,1693.0,9080.0,66.0,12077773.0,116103.0,,,
2020-10-16,TUR,11907,3391,722,7794,8839,330,11577,186,41,145,0.1806,110,0,16,170,1,7,29,4,0,0.1459,0.1018,0.2023,0.1878,0.1988,0.7333,0.1438,,343955.0,1812.0,9153.0,73.0,12194778.0,117005.0,,,
2020-10-17,TUR,8954,2214,672,6068,6306,208,8746,269,34,215,0.1122,175,0,17,252,0,4,15,5,10,0.0396,0.0138,0.028,0.1136,0.1107,0.5,0.0879,,345678.0,1723.0,9224.0,71.0,12306909.0,112131.0,,,
2020-10-18,TUR,9052,2153,630,6269,6215,159,8893,178,54,169,0.2328,138,0,19,159,0,3,44,5,2,0.1984,0.0984,0.7684,0.2948,0.2197,0.8182,0.179,,347493.0,1815.0,9296.0,72.0,12408312.0,101403.0,,,
2020-10-19,TUR,12551,3578,834,8139,9469,312,12239,210,50,223,0.1923,181,0,17,193,1,2,38,4,5,0.1319,0.1195,0.3985,0.1307,0.201,0.625,0.1649,,349519.0,2026.0,9371.0,75.0,12524561.0,116249.0,,,
2020-10-20,TUR,11172,3076,740,7356,8170,326,10846,206,47,159,0.1858,119,0,15,191,0,1,21,6,19,0.1738,0.067,0.0673,0.2232,0.203,0.7692,0.164,,351413.0,1894.0,9445.0,74.0,12641126.0,116565.0,,,
2020-10-21,TUR,9956,2895,832,6229,7179,228,9728,213,55,164,0.2052,139,0,22,191,1,2,27,16,9,0.0785,0.0929,0.2271,0.0622,0.2051,0.5,0.1823,,353426.0,2013.0,9513.0,68.0,12759069.0,117943.0,,,
2020-10-22,TUR,9794,2916,823,6055,6273,235,9559,140,48,134,0.2553,116,0,24,116,1,3,24,16,4,0.193,0.0617,0.284,0.4425,0.2835,0.6364,0.25,,355528.0,2102.0,9584.0,71.0,12876267.0,117198.0,,,
2020-10-23,TUR,10290,3350,857,6083,7167,241,10049,145,41,199,0.2204,157,0,8,137,0,2,34,3,2,0.3092,0.3736,0.2496,0.2018,0.2302,0.4615,0.2035,,357693.0,2165.0,9658.0,74.0,12992246.0,115979.0,,,
2020-10-24,TUR,28270,9232,1362,17676,24722,434,27836,135,21,224,0.1346,156,0,14,121,0,2,13,4,2,0.2025,0.2454,0.0,0.0457,0.1277,0.0,0.1333,,359784.0,2091.0,9727.0,69.0,13105673.0,113427.0,,,
2020-10-25,TUR,10096,2844,861,6391,7220,168,9928,145,41,167,0.2204,123,0,5,140,0,2,26,6,7,0.0883,0.01,0.8053,0.2061,0.2623,0.6316,0.1942,,361801.0,2017.0,9799.0,72.0,13217888.0,112215.0,,,
2020-10-26,TUR,10420,3249,822,6349,7411,247,10173,152,44,197,0.2245,165,0,10,142,1,0,28,9,6,0.2458,0.3204,0.3944,0.1126,0.2117,0.7143,0.1545,,363999.0,2198.0,9874.0,75.0,13350801.0,132913.0,,,
2020-10-27,TUR,11129,3938,892,6299,8192,246,10883,144,47,164,0.2461,127,0,14,130,0,2,35,3,7,0.3023,0.2772,0.1386,0.4385,0.2308,0.5333,0.1913,,366208.0,2209.0,9950.0,76.0,13478452.0,127651.0,,,
2020-10-28,TUR,9990,3243,816,5931,6880,197,9793,188,36,181,0.1607,155,0,49,139,0,2,28,5,1,0.0544,0.0099,0.5919,0.1778,0.2,0.75,0.1538,,368513.0,2305.0,10027.0,77.0,13606764.0,128312.0,,,
2020-10-29,TUR,10832,3634,884,6314,7634,239,10593,128,51,222,0.2849,180,0,8,120,0,0,37,9,5,0.1689,0.1099,0.77,0.4174,0.3246,0.6429,0.28,,370832.0,2319.0,10099.0,72.0,13741180.0,134416.0,,,
2020-10-30,TUR,10430,3190,759,6481,7280,198,10232,181,55,156,0.2331,121,0,12,169,0,17,30,3,5,0.2337,0.6585,0.8998,0.0805,0.2174,0.8,0.1575,,373154.0,2322.0,10177.0,78.0,13877705.0,136525.0,,,
2020-10-31,TUR,16916,4944,1247,10725,13656,326,16590,254,22,208,0.0797,118,0,9,245,0,5,9,7,1,0.0345,0.0257,0.8222,0.0167,0.0885,0.4706,0.0514,,375367.0,2213.0,10252.0,75.0,14001814.0,124109.0,,,
2020-11-01,TUR,24150,6117,1389,16644,20718,271,23879,232,39,262,0.1439,184,0,5,227,0,2,28,9,0,0.1643,0.2215,0.0693,0.0825,0.1606,0.2941,0.1477,,377473.0,2106.0,10326.0,74.0,14125157.0,123343.0,,,
2020-11-02,TUR,13805,3850,963,8992,10862,313,13492,148,42,233,0.2211,172,0,6,142,0,4,31,5,2,0.0835,0.0527,0.6769,0.1836,0.2241,0.4444,0.2056,,379775.0,2302.0,10402.0,76.0,14264260.0,139103.0,,,
2020-11-03,TUR,11970,3751,957,7262,9335,223,11747,142,31,183,0.1792,148,0,17,125,0,1,17,10,3,0.1573,0.4696,0.3186,0.0638,0.161,0.3125,0.1373,,382118.0,2343.0,10481.0,79.0,14410507.0,146247.0,,,
2020-11-04,TUR,11024,3327,959,6738,8482,216,10808,154,20,279,0.1149,234,0,11,143,0,0,16,1,3,0.1111,0.1003,0.3524,0.1169,0.1441,0.3636,0.12,,384509.0,2391.0,10558.0,77.0,14554923.0,144416.0,,,
2020-11-05,TUR,12510,4084,1012,7414,9736,271,12239,142,29,202,0.1696,161,0,9,133,0,1,20,6,2,0.0799,0.1267,0.0919,0.0672,0.176,0.4167,0.1504,,386820.0,2311.0,10639.0,81.0,14700951.0,146028.0,,,
2020-11-06,TUR,13491,4546,1056,7889,10999,387,13104,113,37,153,0.2467,114,0,5,108,0,2,24,8,3,0.0994,0.0866,0.203,0.1229,0.2927,0.6364,0.2394,,389256.0,2436.0,10722.0,83.0,14846192.0,145241.0,,,
2020-11-07,TUR,13894,4375,1137,8382,10669,272,13622,112,48,296,0.3,252,0,13,99,0,11,28,3,6,0.2022,0.0807,1.0,0.4663,0.4066,1.0,0.3494,,391739.0,2483.0,10803.0,81.0,14985867.0,139675.0,,,
2020-11-08,TUR,12437,3098,932,8407,9675,173,12264,100,39,207,0.2806,189,0,14,86,0,14,16,1,8,0.2197,0.0708,1.0,0.3627,0.3235,1.0,0.3168,,394255.0,2516.0,10887.0,84.0,15127811.0,141944.0,,,
2020-11-09,TUR,14382,4215,832,9335,10214,324,14058,632,86,299,0.1198,259,0,7,625,0,38,41,5,2,0.1023,0.02,0.7421,0.211,0.142,0.4167,0.1275,,396831.0,2576.0,10972.0,85.0,15273222.0,145411.0,,,
2020-11-10,TUR,14543,4600,1057,8886,10829,341,14202,398,137,449,0.2561,391,0,12,386,0,86,44,5,2,0.0822,0.0872,0.0277,0.1011,0.3047,0.3333,0.3029,,399360.0,2529.0,11059.0,87.0,15419420.0,146198.0,,,
2020-11-11,TUR,22742,7205,1588,13949,17810,421,22321,358,81,466,0.1845,390,0,15,343,0,28,27,3,23,0.1392,0.2119,0.0088,0.0826,0.2249,0.1818,0.2291,,402053.0,2693.0,11145.0,86.0,15565409.0,145989.0,,,
2020-11-12,TUR,16362,5582,1387,9393,12449,412,15950,323,60,304,0.1567,207,0,25,298,0,15,31,4,10,0.1058,0.0902,0.111,0.1451,0.1765,0.3125,0.1659,,404894.0,2841.0,11233.0,88.0,15713891.0,148482.0,,,
2020-11-13,TUR,20833,6866,1598,12369,16436,344,20489,333,92,163,0.2165,118,0,19,314,0,0,79,1,12,0.0863,0.0862,0.4012,0.0841,0.2323,0.4667,0.2203,,407939.0,3045.0,11326.0,93.0,15863833.0,149942.0,,,
2020-11-14,TUR,17048,5377,1596,10075,13570,301,16747,185,42,289,0.185,216,0,13,172,0,0,34,6,2,0.1076,0.0753,0.01,0.1728,0.1765,0.3333,0.1613,,411055.0,3116.0,11418.0,92.0,16013974.0,150141.0,,,
2020-11-15,TUR,17621,4746,1486,11389,13969,236,17385,196,44,248,0.1833,185,0,15,181,0,2,33,5,4,0.161,0.1589,0.1461,0.1727,0.2406,0.2222,0.2435,,414278.0,3223.0,11507.0,89.0,16156470.0,142496.0,,,
2020-11-16,TUR,17033,5714,1501,9818,13651,375,16658,279,83,235,0.2293,179,0,7,272,2,1,27,47,6,0.0998,0.0171,0.0041,0.2862,0.308,0.3636,0.3052,,417594.0,3316.0,11601.0,94.0,16307986.0,151516.0,,,
2020-11-17,TUR,32476,10931,2106,19439,28229,485,31991,164,71,285,0.3021,210,0,15,149,0,0,35,28,8,0.2744,0.086,0.1425,0.5609,0.3662,0.5385,0.3488,,421413.0,3819.0,11704.0,103.0,16464678.0,156692.0,,,
2020-11-18,TUR,20981,7126,1666,12189,17366,404,20577,232,51,267,0.1802,186,0,7,225,1,1,37,9,3,0.2064,0.0917,0.0428,0.4337,0.2343,0.5625,0.2013,,425628.0,4215.0,11820.0,116.0,16623489.0,158811.0,,,
2020-11-19,TUR,23718,7629,1711,14378,20112,492,23226,261,52,247,0.1661,191,0,15,246,0,0,24,7,21,0.0469,0.0409,0.1166,0.0477,0.1914,0.4762,0.1596,,430170.0,4542.0,11943.0,123.0,16781245.0,157756.0,,,
2020-11-20,TUR,23606,7730,2022,13854,20000,495,23111,166,55,311,0.2489,221,0,13,153,0,3,36,8,8,0.153,0.1818,0.2768,0.0728,0.2683,0.6842,0.1923,,435273.0,5103.0,12084.0,141.0,16937887.0,156642.0,,,
2020-11-21,TUR,20428,6754,1664,12010,17059,303,20125,137,71,362,0.3413,278,0,19,118,0,7,45,15,4,0.1367,0.0821,0.3013,0.4077,0.4646,0.5556,0.4556,,440805.0,5532.0,12219.0,135.0,17090101.0,152214.0,,,
2020-11-22,TUR,20648,6755,1920,11973,16904,253,20395,152,54,274,0.2621,176,0,2,150,0,1,21,21,11,0.1924,0.0865,0.8747,0.426,0.3273,0.5,0.2841,,446822.0,6017.0,12358.0,139.0,17245617.0,155516.0,,,
2020-11-23,TUR,17671,6117,1540,10014,14147,391,17280,214,51,285,0.1925,205,0,8,206,0,5,26,5,15,0.0504,0.0747,0.0066,0.0346,0.2061,0.4348,0.169,,453535.0,6713.0,12511.0,153.0,17406742.0,161125.0,,,
2020-11-24,TUR,14957,5270,1281,8406,11788,299,14658,182,57,258,0.2385,196,0,26,156,0,5,37,8,7,0.1577,0.0272,0.0305,0.6452,0.2752,0.45,0.2481,,460916.0,7381.0,12672.0,161.0,17568973.0,162231.0,,,
2020-11-25,TUR,18578,7425,1927,9226,15082,386,18192,133,68,218,0.3383,126,0,14,119,0,9,42,13,4,0.4487,0.3817,0.3733,0.6475,0.4537,0.5,0.4444,,467730.0,6814.0,12840.0,168.0,17733520.0,164547.0,,,
2020-11-26,TUR,21601,7306,1725,12570,18263,343,21258,227,40,258,0.1498,163,0,7,220,1,7,25,4,3,0.0476,0.0271,0.0802,0.091,0.2013,0.4444,0.1515,,503738.0,36008.0,13014.0,174.0,17901868.0,168348.0,,,
2020-11-27,TUR,20036,6967,1589,11480,17143,420,19616,131,52,277,0.2842,169,0,10,121,0,6,31,12,3,0.1446,0.1246,0.1017,0.2231,0.3204,0.5,0.2921,,548244.0,44506.0,13191.0,177.0,18072981.0,171113.0,,,
2020-11-28,TUR,29181,7381,2043,19757,26190,342,28839,114,49,213,0.3006,133,0,6,108,0,22,19,7,1,0.5138,0.4567,0.9768,0.1134,0.4021,0.5556,0.3864,,578347.0,30103.0,13373.0,182.0,18247424.0,174443.0,,,
2020-11-29,TUR,21148,5561,1704,13883,17777,295,20853,122,52,263,0.2989,193,0,7,115,0,2,23,19,8,0.439,0.4438,0.7924,0.3468,0.3429,0.6875,0.2809,,607628.0,29281.0,13558.0,185.0,18415636.0,168212.0,,,
2020-11-30,TUR,26217,8751,2323,15143,21304,484,25733,166,81,358,0.3279,244,0,18,148,0,27,31,17,6,0.1341,0.1866,0.0703,0.1049,0.3857,0.4615,0.3684,,638847.0,31219.0,13746.0,188.0,18592292.0,176656.0,,,
